# psi Mf af cosiota Q A2220 A2221 phi2220 phi2221 logL logPrior
5.087794277432408085e-01 6.536152267933303506e+01 5.982904414644998337e-01 -2.210308482118043538e-01 3.380704933192977824e-01 1.292229624207861960e+01 6.181581557017007178e+00 2.232576802409087069e+00 4.740997001034725322e+00 2.133600704914621019e+04 0.000000000000000000e+00
6.146809573121249093e-01 6.465315319621021217e+01 5.354788875858566000e-01 2.610976929603776586e-01 4.814081549904551394e-01 1.003477676715781897e+01 4.864608039007916496e+00 4.576198677562127948e+00 8.737591389242809203e-01 2.133600754379259888e+04 0.000000000000000000e+00
7.130850019158561093e-01 6.506259163538906876e+01 6.025551135836135774e-01 -1.399279297102224151e-01 2.861503523700590357e-01 1.064647155617861429e+01 4.851538513047994883e+00 3.145108649858146421e+00 5.719591228524804727e+00 2.133600760100893967e+04 0.000000000000000000e+00
2.626180616041659643e+00 6.454367039683599216e+01 6.062616153592003121e-01 -2.216902392063680727e-01 2.198891751534378380e-01 6.066525705364732346e+00 2.939864537818585699e+00 2.874183059634470294e-01 2.888885441589711611e+00 2.133600787719925211e+04 0.000000000000000000e+00
4.314492472697128295e-02 6.502238735978498596e+01 5.586244395651298600e-01 -7.165363909934251430e-01 4.337953463111542396e-01 3.992136683026119126e+00 1.876201410395340607e+00 1.168203888863220685e+00 3.766188874554667443e+00 2.133600797807586059e+04 0.000000000000000000e+00
2.756170118360918408e+00 6.541611384819506725e+01 5.696174888086242838e-01 -4.997468511779404321e-01 4.357056236952815409e-01 4.689182259328455338e+00 2.260282398682790905e+00 3.345701748229826245e-01 2.861798367064746440e+00 2.133600820444522833e+04 0.000000000000000000e+00
8.588875353541823854e-01 6.541289876362708355e+01 5.560598449684978073e-01 5.507626088850391399e-01 4.619929754227780072e-01 4.832025765416529950e+00 2.267259513718786756e+00 4.279790021059008076e+00 5.313210778933862288e-01 2.133600993425349589e+04 0.000000000000000000e+00
1.048547489251269837e+00 6.563170461970200620e+01 5.656668747746601555e-01 -4.192847559748542063e-01 4.466506707577622692e-01 5.133542385508257588e+00 2.361483606664142254e+00 3.310563912860091662e+00 5.862547596914091663e+00 2.133601032759755617e+04 0.000000000000000000e+00
3.037439250925948464e+00 6.464928160223087161e+01 5.441288643175373752e-01 -7.225171368584677734e-02 4.585814256349678431e-01 6.556705948103274117e+00 3.212043876737370240e+00 5.149307089404006055e-01 3.110600171828805660e+00 2.133601033545592145e+04 0.000000000000000000e+00
2.266459187149103549e+00 6.524545835334052413e+01 6.179173597208653668e-01 -4.453462328255474167e-01 2.530084562464139930e-01 6.085112612050541436e+00 2.914540959597695657e+00 5.746796087348521098e+00 1.981272639632635446e+00 2.133601046515036433e+04 0.000000000000000000e+00
3.448048156251400098e-02 6.507788457777385815e+01 5.852184986385478016e-01 1.843770757134117200e-01 3.551449623865773342e-01 7.246249375855396302e+00 3.469384359343083091e+00 1.512936715868649085e-01 2.737280811504205325e+00 2.133601073866443039e+04 0.000000000000000000e+00
8.676214913960934583e-01 6.518368154148369342e+01 6.291649183734662198e-01 -3.726251901328481164e-01 1.546103513025401943e-01 5.984535664904695906e+00 2.774997767359137502e+00 3.047115182336641581e+00 5.615621204954442724e+00 2.133601164880429133e+04 0.000000000000000000e+00
2.544454051057637223e+00 6.469302119250784244e+01 4.391860407962389079e-01 7.592603292108144331e-01 6.718801373815064260e-01 3.796926090385758901e+00 1.792326657586257976e+00 9.915585740063997955e-01 3.601504607465524810e+00 2.133601167707758577e+04 0.000000000000000000e+00
1.748622021332404852e+00 6.550526403260991515e+01 5.864755653714293082e-01 4.029168317537267785e-01 3.840177549761361608e-01 6.301283947713244515e+00 2.945129373850428500e+00 2.756135697088106351e+00 5.294279209994622093e+00 2.133601184072550677e+04 0.000000000000000000e+00
2.407912402823694897e+00 6.464940817672014362e+01 4.955473116964630997e-01 -6.409440353121532985e-02 5.649141918462944334e-01 8.617980435688785690e+00 4.091371696119474599e+00 3.267343289932329586e-01 2.940343045982232617e+00 2.133601220567701239e+04 0.000000000000000000e+00
6.074544515228079700e-01 6.469245745517852697e+01 6.120667224346421076e-01 9.994606470242459184e-02 2.231751555726122216e-01 1.693507737316555861e+01 8.366214166499876370e+00 4.150109515531582360e+00 4.131591670583854015e-01 2.133601231169548191e+04 0.000000000000000000e+00
1.648980668952759521e+00 6.415863931162188294e+01 6.052857122578545468e-01 4.853913409542335855e-01 1.856321025747968145e-01 5.417285586957881982e+00 2.645458072493560575e+00 2.899915923330715462e+00 5.480413789916159573e+00 2.133601314581106635e+04 0.000000000000000000e+00
1.740813742936695885e+00 6.466134416132014451e+01 5.769240278229840202e-01 4.536475572411132196e-01 3.476268801724030633e-01 5.942457598405610497e+00 2.810634940305416052e+00 2.759941235921638203e+00 5.397629971863624476e+00 2.133601332408501548e+04 0.000000000000000000e+00
9.376730056759505771e-01 6.468987746270917683e+01 4.988511761962997615e-01 -2.019249992230203739e-01 5.593742684763535200e-01 6.809735504508913628e+00 3.265982606134675059e+00 3.340415518668265804e+00 5.976752310454672035e+00 2.133601338705429953e+04 0.000000000000000000e+00
1.420280406659692463e-01 6.469548012082979938e+01 4.579070267638027936e-01 -5.647842118459683869e-01 6.439811667951396146e-01 4.933171173917539676e+00 2.372342780622460623e+00 1.296533433748832564e+00 3.825061527177195497e+00 2.133601351919200897e+04 0.000000000000000000e+00
2.892807486742692280e+00 6.401925889547339921e+01 3.229049932507870868e-01 -1.000111746008527230e-01 8.227486777351600278e-01 5.835367265418306637e+00 2.728196513912845234e+00 4.793354920478397618e-01 2.994054979589564347e+00 2.133601381271470746e+04 0.000000000000000000e+00
1.966732081007847022e-01 6.416735283404887014e+01 3.534748092884553161e-01 5.864336854154614809e-01 7.837257125110951295e-01 4.861890359096337377e+00 2.250665346484438611e+00 5.766211906049321101e+00 2.062816035819846405e+00 2.133601384165784475e+04 0.000000000000000000e+00
1.213662533141715238e+00 6.535063965494153138e+01 5.620981829997759860e-01 1.353736862714177147e-01 4.549784025483102345e-01 5.736638263702658058e+00 2.751025041072243660e+00 3.585262419857532912e+00 6.086855616001829006e+00 2.133601403865233806e+04 0.000000000000000000e+00
7.799030603037826470e-02 6.485815899401679019e+01 6.296374565105549159e-01 -1.544921580530029537e-01 5.890949249446420649e-02 7.891057889465392883e+00 3.626153670345893421e+00 7.643872391256736343e-01 3.336459272118502462e+00 2.133601409092778340e+04 0.000000000000000000e+00
1.224522560531298154e+00 6.480004934422393603e+01 4.438168699786114724e-01 -3.664607195280668583e-01 6.677708881431085874e-01 5.228241253872061733e+00 2.427437170924518384e+00 3.576858956207253026e+00 6.165773185113510912e+00 2.133601453456387026e+04 0.000000000000000000e+00
1.719883971948209078e+00 6.376961296083211295e+01 3.313151865090013248e-01 -6.850882569735025074e-01 8.049270824336337560e-01 4.228361135620548161e+00 1.979410380528656033e+00 4.522639680369117343e+00 8.577685543678539304e-01 2.133601464652839059e+04 0.000000000000000000e+00
2.674135941258589444e+00 6.559849955950882361e+01 5.844915769267238215e-01 3.415948743444263691e-01 3.964469877519183894e-01 5.321170718782493481e+00 2.487652210132720754e+00 6.208826859225794470e-01 3.142422353505877286e+00 2.133601466927359797e+04 0.000000000000000000e+00
7.693452366788399166e-01 6.463068270899013612e+01 4.596432515758385740e-01 6.138009127523075259e-01 6.391857490076170434e-01 4.677834866380518264e+00 2.293803477735499197e+00 4.482773338894749493e+00 7.893592235414551572e-01 2.133601469124617142e+04 0.000000000000000000e+00
1.113293535672650103e+00 6.485470303960524063e+01 4.346590633981341489e-01 -2.710999749624839472e-01 6.907670015226444749e-01 5.601036423285920662e+00 2.706571824458526621e+00 3.433961597437475088e+00 5.949712976183954005e+00 2.133601516098602224e+04 0.000000000000000000e+00
2.654067208189298199e+00 6.476148124435866293e+01 6.133657633749276528e-01 8.867082101425596830e-02 2.114595131754465063e-01 6.160314753770300022e+00 2.978453718776699066e+00 5.001197576473963569e-01 3.035571498490163833e+00 2.133601616437384655e+04 0.000000000000000000e+00
2.356829666665489487e-01 6.530599726913197856e+01 5.113638066565324714e-01 -7.289919613768378603e-01 5.579912531370102569e-01 4.007186494652308362e+00 1.856971986531820384e+00 1.566701927606165112e+00 4.167620341743782042e+00 2.133601621842913300e+04 0.000000000000000000e+00
2.723757276386506554e+00 6.549483980858771304e+01 5.654408772808523498e-01 3.406531892705099152e-01 4.446760992561845649e-01 5.304647140015207540e+00 2.524704052384522779e+00 5.608407681468500217e-01 3.120356454376654209e+00 2.133601661517711909e+04 0.000000000000000000e+00
1.528630704008758112e+00 6.534045281412687700e+01 6.211135503044800110e-01 5.769067975106215718e-01 2.362143857857564311e-01 4.526198202876694054e+00 2.096747690115168261e+00 3.082695702939424187e+00 5.616852714091116638e+00 2.133601697879492349e+04 0.000000000000000000e+00
2.834843508071132945e+00 6.478098096938774120e+01 6.200587755190585248e-01 5.382158962198380081e-01 1.436396363400085363e-01 4.563991789605022831e+00 2.086277197323326504e+00 4.397323219670742911e-01 3.038860528822021845e+00 2.133601755159292225e+04 0.000000000000000000e+00
2.409757439102487631e+00 6.446687530843362879e+01 5.745627501697798678e-01 5.540380145297758574e-01 3.471355166364998301e-01 4.974184280585759232e+00 2.412361259535665603e+00 1.189220113977531357e+00 3.805431834892379239e+00 2.133601818330111200e+04 0.000000000000000000e+00
8.944371040856795574e-01 6.503136103046249161e+01 5.196903653187786576e-01 -2.389116782156041063e-01 5.317682538707989570e-01 6.842073504989881094e+00 3.194770720584467316e+00 3.239640458140320423e+00 5.834890827508269595e+00 2.133601829422126320e+04 0.000000000000000000e+00
2.357616321747037169e+00 6.463929555748755718e+01 5.612933379037561288e-01 1.593828104764591913e-01 4.009589226681043450e-01 8.904532806165105896e+00 4.228815012158372966e+00 8.527595786814207157e-01 3.470702617165708492e+00 2.133601922636351810e+04 0.000000000000000000e+00
1.768622231062187078e+00 6.459428702419404544e+01 6.247551879308878009e-01 -2.187533024146766369e-01 6.440231481547974146e-02 9.207476453194766819e+00 4.419563574288256191e+00 4.221177896880860203e+00 5.402494660554819639e-01 2.133601969062437638e+04 0.000000000000000000e+00
3.719841642403830251e-02 6.552239226396065419e+01 5.576292305925838466e-01 5.167854461520557385e-02 4.694139033926923998e-01 7.766834925943292944e+00 3.695802792455486152e+00 3.480230773014762469e-01 2.892937671700764213e+00 2.133601975119742929e+04 0.000000000000000000e+00
2.263362707820088193e+00 6.367395595052251878e+01 3.173882368025573442e-01 2.973920603566864163e-01 8.234300885030051420e-01 8.172955012055339807e+00 3.905198772776126148e+00 1.268923140324501153e+00 3.823571100441258253e+00 2.133601978812350353e+04 0.000000000000000000e+00
4.517669820951710213e-01 6.558301229611767269e+01 5.129691387410093562e-01 2.953056031144056792e-01 5.666385464061574062e-01 9.880598842629884970e+00 4.566566609085732864e+00 5.202463885577465419e+00 1.480062314728432638e+00 2.133602003542353123e+04 0.000000000000000000e+00
2.430942647873752804e+00 6.495649700131498605e+01 6.050837567057860689e-01 3.128197634101372304e-01 2.826937788813263519e-01 6.540391655980052121e+00 3.132930271770104635e+00 9.460159171418246471e-01 3.480819845494499631e+00 2.133602016948338132e+04 0.000000000000000000e+00
2.126161156720668188e+00 6.315927355872893401e+01 2.594317236130677662e-01 -5.356135317909658244e-01 8.835068811820294687e-01 5.339595918289890442e+00 2.469305718191368904e+00 5.381578860028565892e+00 1.596602962343001586e+00 2.133602142277369785e+04 0.000000000000000000e+00
1.625382033384387581e+00 6.530528108987900282e+01 5.952222913455791353e-01 3.124113670523222530e-01 3.365465115541369512e-01 6.431659975903210480e+00 2.951337044726241921e+00 3.103253195049846980e+00 5.658924249049423594e+00 2.133602198828044857e+04 0.000000000000000000e+00
1.242722419208160733e+00 6.425343510913708656e+01 6.177265616825046157e-01 2.954304079842450803e-01 4.832848391634310403e-02 5.473043192210481855e+00 2.601614603088556521e+00 3.599126453586010133e+00 6.187531449527537752e+00 2.133602362187901963e+04 0.000000000000000000e+00
2.910375243668860801e+00 6.473506462916823523e+01 5.558298742670593207e-01 -5.663180153807217954e-01 4.236778412203859312e-01 4.519577034778048841e+00 2.160168438850902817e+00 6.221552707416144745e-01 3.218953092278769468e+00 2.133602446799487370e+04 0.000000000000000000e+00
2.005099576246102799e+00 6.470858331266137498e+01 4.180032389367992485e-01 -6.893435955879176902e-01 7.070764433798387705e-01 4.315459403067531063e+00 2.082485848994305666e+00 5.112516534489606634e+00 1.437018063303074689e+00 2.133602457615762978e+04 0.000000000000000000e+00
1.971636847041189355e+00 6.531315277935230768e+01 5.809518520658329965e-01 -7.733795552849902499e-01 3.897676733867490029e-01 3.797320250050224999e+00 1.763360729830892204e+00 5.042664334206080845e+00 1.320386967012312729e+00 2.133602483023930472e+04 0.000000000000000000e+00
2.620078361522010457e+00 6.568535960458137879e+01 5.600417875954801783e-01 8.798650824749069954e-02 4.707037610836630748e-01 6.201566084634439591e+00 2.887418406516076619e+00 5.102402570736150889e-01 3.014872144365213558e+00 2.133602495002571595e+04 0.000000000000000000e+00
2.037978866189626093e+00 6.553882182304883486e+01 5.626405502041958995e-01 5.371152712757011338e-01 4.586802091767004930e-01 5.411450640105925913e+00 2.568636615707898585e+00 1.989024578475649063e+00 4.511629339331327593e+00 2.133602535110507233e+04 0.000000000000000000e+00
7.615283809720247987e-01 6.484122713773818703e+01 5.937533646372257223e-01 5.799078357696079156e-01 3.226708279825270531e-01 4.851013520346846519e+00 2.345549306127929778e+00 4.478515888610627549e+00 7.477283577042737051e-01 2.133602545047015519e+04 0.000000000000000000e+00
2.020901297983781042e+00 6.451370639675175767e+01 5.656114191060641616e-01 -7.379053135861812773e-01 3.894658567975766150e-01 4.060771407625941798e+00 1.980314218231093992e+00 5.138907555689834261e+00 1.457119529113896084e+00 2.133602660789301444e+04 0.000000000000000000e+00
1.827684180821508741e+00 6.476491396363115882e+01 6.199280707545360425e-01 -4.591300210840254525e-01 1.774222536767990077e-01 6.106565667319038937e+00 2.920822134007930782e+00 4.645392216733799096e+00 9.451752279426228753e-01 2.133602697173226625e+04 0.000000000000000000e+00
8.841214533174659440e-01 6.529163745015530651e+01 6.106730178935779740e-01 7.556910082367807036e-01 2.852478466561352288e-01 3.753386261132232615e+00 1.775469393365937343e+00 4.280857652907165800e+00 4.988606089826500001e-01 2.133602706911097994e+04 0.000000000000000000e+00
7.774086354170408608e-01 6.476514171609942139e+01 5.781946729580985656e-01 9.113433815920976011e-01 3.549381786699118413e-01 3.245144726563950144e+00 1.536586679799706090e+00 4.531973891178928682e+00 8.212874232104486749e-01 2.133602926021761232e+04 0.000000000000000000e+00
3.728951089317320000e-01 6.508803450071327745e+01 5.232213175684964357e-01 2.325490712148573225e-01 5.286556947277797347e-01 1.202150379936824720e+01 5.811169964706320634e+00 5.541573376958900177e+00 1.853839052272231447e+00 2.133602964704847182e+04 0.000000000000000000e+00
1.741311107393183955e+00 6.546457296087281463e+01 5.504345534617630653e-01 2.182468911569590553e-01 4.830192038613509431e-01 8.565365136879325547e+00 3.979640764178750789e+00 3.016088097368020193e+00 5.522363210978762815e+00 2.133602984904779805e+04 0.000000000000000000e+00
1.809842060417772291e+00 6.398905054538209924e+01 3.718737705503610824e-01 -5.566735031657765037e-02 7.547641018662610835e-01 1.353859478633918201e+01 6.367154810711110002e+00 3.837154868941603958e+00 1.606167432553804175e-01 2.133603052083361035e+04 0.000000000000000000e+00
2.963101070530629322e+00 6.509611075524308887e+01 4.310216941307183358e-01 -1.010552395864457026e-01 7.015780890827769678e-01 5.993258770838001404e+00 2.848429554436308297e+00 4.912649051273094147e-01 2.981545850655595853e+00 2.133603070501317052e+04 0.000000000000000000e+00
